fileName	sampleID	read	Alistipes	Rikenella	Bacteroides	Parabacteroides	Odoribacter	Barnesiella	Porphyromonas	Butyricimonas	Tannerella	Prevotella	Paraprevotella	Alloprevotella	Hallella	Phocaeicola	Capnocytophaga	Soonwooa	Flavobacterium	Elizabethkingia	Chryseobacterium	Sediminicola	Riemerella	Pedobacter	Sphingobacterium	Nubsella	Sediminibacterium	Filimonas	Hydrotalea	Flavitalea	Fontibacter	Hymenobacter	Dyadobacter	Lachnospiracea_incertae_sedis	Robinsoniella	Roseburia	Clostridium XlVa	Cellulosilyticum	Anaerostipes	Blautia	Johnsonella	Ruminococcus2	Hespellia	Lachnoanaerobaculum	Coprococcus	Dorea	Catonella	Syntrophococcus	Clostridium XlVb	Lactonifactor	Howardella	Oribacterium	Pseudobutyrivibrio	Lachnospira	Lachnobacterium	Parasporobacterium	Marvinbryantia	Butyrivibrio	Acetitomaculum	Clostridium sensu stricto	Sarcina	Anaerobacter	Proteiniclasticum	Clostridium XI	Peptostreptococcus	Acetoanaerobium	Peptostreptococcaceae_incertae_sedis	Flavonifractor	Anaerofilum	Butyricicoccus	Anaerotruncus	Pseudoflavonifractor	Clostridium IV	Oscillibacter	Ruminococcus	Faecalibacterium	Subdoligranulum	Gemmiger	Hydrogenoanaerobacterium	Eubacterium	Acetobacterium	Pseudoramibacter	Anaerofustis	Parvimonas	Tissierella	Finegoldia	Peptococcus	Anaerovorax	Mogibacterium	Defluviitalea	Streptococcus	Lactococcus	Enterococcus	Pilibacter	Melissococcus	Granulicatella	Alkalibacterium	Lactobacillus	Aerococcus	Abiotrophia	Facklamia	Gemella	Paenibacillus	Cohnella	Brevibacillus	Fontibacillus	Staphylococcus	Bacillus	Sporosarcina	Jeotgalibacillus	Exiguobacterium	Erysipelotrichaceae_incertae_sedis	Coprobacillus	Clostridium XVIII	Holdemania	Turicibacter	Allobaculum	Solobacterium	Erysipelothrix	Bulleidia	Selenomonas	Dialister	Veillonella	Allisonella	Megasphaera	Anaeroglobus	Megamonas	Schwartzia	Centipeda	Acidaminococcus	Succinispira	Phascolarctobacterium	Akkermansia	Luteolibacter	Prosthecobacter	Eggerthella	Asaccharobacter	Adlercreutzia	Paraeggerthella	Collinsella	Atopobium	Enterorhabdus	Olsenella	Corynebacterium	Rhodococcus	Williamsia	Actinomyces	Micrococcus	Rothia	Arthrobacter	Kocuria	Zhihengliuella	Microbacterium	Agromyces	Curtobacterium	Leucobacter	Leifsonia	Herbiconiux	Brevibacterium	Kytococcus	Yimella	Janibacter	Brachybacterium	Propionibacterium	Tessaracoccus	Friedmanniella	Propioniferax	Propionimicrobium	Nocardioides	Modestobacter	Bifidobacterium	Scardovia	Patulibacter	Nitriliruptor	Treponema	Fusobacterium	Clostridium XIX	Leptotrichia	Campylobacter	Arcobacter	Aggregatibacter	Haemophilus	Actinobacillus	Escherichia/Shigella	Klebsiella	Citrobacter	Enterobacter	Yersinia	Serratia	Obesumbacterium	Providencia	Morganella	Kluyvera	Hafnia	Salmonella	Leclercia	Pantoea	Pluralibacter	Raoultella	Trabulsiella	Shimwellia	Halomonas	Cobetia	Modicisalibacter	Nitrincola	Cardiobacterium	Pseudomonas	Cellvibrio	Azorhizophilus	Acinetobacter	Psychrobacter	Enhydrobacter	Vibrio	Salinivibrio	Stenotrophomonas	Candidatus Carsonella	Aliidiomarina	Shewanella	Rheinheimera	Aeromonas	Diplorickettsia	Kingella	Uruburuella	Eikenella	Neisseria	Microvirgula	Aquitalea	Ralstonia	Cupriavidus	Limnobacter	Burkholderia	Janthinobacterium	Herbaspirillum	Massilia	Herminiimonas	Rugamonas	Undibacterium	Duganella	Curvibacter	Pelomonas	Schlegelella	Comamonas	Delftia	Hydrogenophaga	Ottowia	Rhodoferax	Macromonas	Lampropedia	Variovorax	Simplicispira	Limnohabitans	Acidovorax	Alicycliphilus	Kinneretia	Tepidicella	Sutterella	Parasutterella	Mitsuaria	Aquabacterium	Tepidimonas	Achromobacter	Alcaligenes	Methylobacillus	Bilophila	Bdellovibrio	Peredibacter	Bacteriovorax	Myxococcus	Pyxidicoccus	Desulfobulbus	Sphingomonas	Sphingopyxis	Sphingobium	Blastomonas	Novosphingobium	Stakelama	Sandaracinobacter	Sphingosinicella	Methylobacterium	Mesorhizobium	Aquamicrobium	Hoeflea	Bosea	Bradyrhizobium	Rhodopseudomonas	Oligotropha	Devosia	Hyphomicrobium	Ochrobactrum	Pseudochrobactrum	Rhizobium	Beijerinckia	Vasilyevaea	Caulobacter	Brevundimonas	Phenylobacterium	Asticcacaulis	Azospirillum	Skermanella	Roseomonas	Streptophyta	Gp5	Blastocatella	Cloacibacillus	Pyramidobacter	Mycoplasma	Saccharibacteria_genera_incertae_sedis	Deinococcus	Fervidobacterium	SR1_genera_incertae_sedis	Parcubacteria_genera_incertae_sedis	Aquisphaera	Microgenomates_genera_incertae_sedis	Victivallis	Pyrolobus
192_R1.fasta	192	1	345	0	1896	1733	5	0	0	0	0	1	0	0	0	0	1	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	44	441	0	392	133	229	4	1	1	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	48	0	0	0	20	0	0	0	181	3	0	15	0	0	0	0	0	0	0	0	508	0	0	0	0	0	1	0	0	0	0	9971	0	8266	0	0	1	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	662	98	729	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	0	0	27	0	0	0	49	0	0	0	3	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	28	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192_R2.fasta	192	2	334	0	1736	1714	4	0	0	0	0	1	0	0	0	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	67	0	81	11	205	1408	1	177	1	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	6	0	45	0	12	0	0	0	171	1	0	14	1	0	0	0	0	0	0	0	0	187	41	0	0	0	1	0	0	0	0	7072	0	5290	1	0	1	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	256	98	686	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	0	0	28	0	0	0	47	0	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193_R1.fasta	193	1	59	0	13695	497	0	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1	2	0	0	0	0	0	0	0	0	3	2	78	2315	1	222	14	1	0	0	0	0	0	0	0	2410	0	0	0	0	0	0	0	0	0	0	427	2	0	0	10	0	0	0	967	0	0	50	0	0	12	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	771	0	794	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3143	0	2875	129	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	662	0	0	58	0	0	36	579	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	40	0	0	0	0	72	0	0	2	0	0	0	0	3	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	753	0	0	0	0	0	0	0	0	0	41	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
193_R2.fasta	193	2	54	0	12827	474	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	494	0	193	2790	1	10909	0	1	1	0	0	0	2281	0	0	0	0	0	0	0	0	0	0	48	0	10	0	10	0	0	0	944	0	0	48	0	0	11	0	0	0	0	0	1	33	6	0	0	0	0	0	0	0	0	558	0	509	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1486	0	2800	129	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	667	0	0	52	0	0	25	542	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25	5	0	0	0	34	0	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	580	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
194_R1.fasta	194	1	957	0	7359	4	214	0	0	0	0	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1383	1	1575	488	1548	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	645	0	0	0	23	0	0	0	1016	13	14	141	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	8608	0	919	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12315	1413	17628	481	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	494	0	1	130	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
194_R2.fasta	194	2	916	0	6799	4	204	0	0	0	0	1	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	368	23	1312	17426	0	155	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	367	0	15	0	0	0	979	2	15	136	55	0	0	0	0	0	0	0	0	146	55	0	0	0	0	0	0	0	0	5831	0	574	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5899	1395	16737	484	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	485	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
195_R1.fasta	195	1	269	0	14776	1810	0	17	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	289	16	794	0	195	15	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	199	1	0	0	37	0	0	0	890	0	0	69	0	3	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	20425	0	5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	59	371	48	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	781	0	0	33	0	0	15	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
195_R2.fasta	195	2	245	0	13519	1761	0	16	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	202	0	170	2018	1	1604	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	100	0	21	0	0	0	877	0	0	70	0	2	0	0	0	0	0	0	0	118	23	0	0	0	0	0	0	0	0	15089	0	3017	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	54	348	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	0	0	29	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
196_R1.fasta	196	1	1131	0	20544	9	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	1027	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	65	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	23390	1	2246	0	0	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	10	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1157	0	0	346	0	0	0	574	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	47	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	528	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196_R2.fasta	196	2	1033	0	18065	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	238	0	1	8	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	114	0	363	0	0	0	1	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15957	1	1387	7	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	10	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1124	0	0	299	1	33	0	526	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	16	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197_R1.fasta	197	1	242	0	24919	2021	142	218	0	0	0	3	0	0	0	0	4	0	6	2	3	0	0	0	3	0	0	0	0	0	0	0	0	8	59	0	163	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	26	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	10943	0	17904	0	0	3	31	0	0	0	0	0	0	0	0	0	1	0	0	0	0	46	0	862	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13215	0	0	10	0	0	33	115	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	1	0	0	119	0	0	1	0	0	0	0	9	0	13	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1235	1	0	0	0	0	0	0	0	0	59	39	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	10	0	0	0	0	55	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197_R2.fasta	197	2	223	0	23073	1957	133	221	0	0	0	3	0	0	0	0	4	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	44	0	3	818	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	18	0	21	0	0	0	10	0	0	1	0	0	0	0	1	0	0	0	0	12	6	0	0	0	0	0	0	0	0	7752	0	11796	2	0	3	31	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	852	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13203	0	0	11	0	0	29	103	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	3	0	0	0	40	0	0	2	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	3	4	0	0	0	0	910	1	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	8	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198_R1.fasta	198	1	166	0	12211	3868	0	621	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2522	30	6	280	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	0	0	0	422	0	0	0	44	1	0	86	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	167	0	1456	0	0	0	24	0	0	0	0	0	0	0	0	0	2	0	0	0	0	40	0	1346	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9928	0	0	5	0	0	34	87	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	28	0	0	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	3	0	0	0	0	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198_R2.fasta	198	2	157	0	11225	3851	0	611	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	69	0	12	148	0	3379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	609	0	265	0	0	0	42	0	0	85	0	1	0	3	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	117	0	905	0	0	0	22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0	1322	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9928	0	0	4	0	0	31	84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	805	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199_R1.fasta	199	1	540	0	41225	5113	318	0	0	0	0	5	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	12	382	0	8	31	0	435	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	27	7	0	0	10	0	0	0	3	2	0	11	0	0	248	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	222	2	47	0	0	2	28	0	0	1	0	0	0	0	0	0	4	0	0	0	0	45	0	2023	19	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10535	0	0	6	0	0	0	31	0	0	0	0	0	0	4	2	0	0	0	3	5	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	34	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	506	0	0	0	0	0	0	0	0	0	30	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199_R2.fasta	199	2	520	0	39407	4988	291	0	0	0	0	4	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	89	0	6	870	0	2309	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	2	6	48	0	7	0	0	0	3	0	0	12	0	1	236	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	178	2	33	0	0	2	26	0	0	1	0	0	0	0	0	0	4	0	0	0	0	18	0	1961	19	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10574	0	0	11	0	0	0	28	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	15	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	398	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
19_R1.fasta	19	1	381	0	16889	3254	304	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	587	0	1984	0	37	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	575	0	0	15	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	461	0	3448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	67	216	96	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4318	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
